k,obj_value,per_red
1,911.4210223156149,50
2,911.4210223156149,50
3,911.4210223156149,50
4,911.4210223156149,50
5,911.4210223156149,50
6,911.4210223156149,50
7,911.4210223156149,50
8,911.4210223156149,50
9,911.4210223156149,50
10,911.4210223156149,50
11,911.4210223156149,50
12,911.4210223156149,50
13,888.4840307245682,50
14,888.4840307245682,50
15,888.4840307245682,50
16,888.4840307245682,50
17,888.4840307245682,50
18,888.4840307245682,50
19,888.4840307245682,50
20,888.4840307245682,50
21,888.4840307245682,50
22,888.4840307245682,50
23,888.4840307245682,50
24,888.4840307245682,50
25,888.4840307245682,50
26,888.4840307245682,50
27,888.4840307245682,50
28,888.4840307245682,50
29,888.4840307245682,50
30,888.4840307245682,50
31,888.4840307245682,50
32,888.4840307245682,50
33,888.4840307245682,50
34,888.4840307245682,50
35,888.4840307245682,50
36,888.4840307245682,50
37,888.4840307245682,50
38,888.4840307245682,50
39,888.4840307245682,50
40,888.4840307245682,50
41,888.4840307245682,50
42,888.4840307245682,50
43,888.4840307245682,50
44,888.4840307245682,50
45,888.4840307245682,50
46,888.4840307245682,50
47,888.4840307245682,50
48,888.4840307245682,50
49,888.4840307245682,50
50,888.4840307245682,50
51,888.4840307245682,50
52,888.4840307245682,50
53,888.4840307245682,50
54,888.4840307245682,50
55,888.4840307245682,50
56,888.4840307245682,50
57,888.4840307245682,50
58,888.4840307245682,50
59,888.4840307245682,50
60,888.4840307245682,50
61,888.4840307245682,50
62,888.4840307245682,50
63,888.4840307245682,50
64,888.4840307245682,50
65,888.4840307245682,50
66,888.4840307245682,50
67,888.4840307245682,50
68,888.4840307245682,50
69,888.4840307245682,50
70,888.4840307245682,50
71,888.4840307245682,50
72,888.4840307245682,50
73,888.4840307245682,50
74,888.4840307245682,50
75,888.4840307245682,50
76,888.4840307245682,50
77,888.4840307245682,50
78,888.4840307245682,50
79,888.4840307245682,50
80,888.4840307245682,50
81,888.4840307245682,50
82,888.4840307245682,50
83,888.4840307245682,50
84,888.4840307245682,50
85,888.4840307245682,50
86,888.4840307245682,50
87,888.4840307245682,50
88,888.4840307245682,50
89,888.4840307245682,50
90,888.4840307245682,50
91,888.4840307245682,50
92,888.4840307245682,50
93,888.4840307245682,50
94,888.4840307245682,50
95,888.4840307245682,50
96,888.4840307245682,50
97,867.4153818891075,50
98,867.4153818891075,50
99,867.4153818891075,50
100,867.4153818891075,50
101,867.4153818891075,50
102,867.4153818891075,50
103,844.3678473909565,50
104,844.3678473909565,50
105,844.3678473909565,50
106,844.3678473909565,50
107,844.3678473909565,50
108,844.3678473909565,50
109,844.3678473909565,50
110,844.3678473909565,50
111,844.3678473909565,50
112,844.3678473909565,50
113,844.3678473909565,50
114,844.3678473909565,50
115,844.3678473909565,50
116,844.3678473909565,50
117,844.3678473909565,50
118,844.3678473909565,50
119,844.3678473909565,50
120,844.3678473909565,50
121,844.3678473909565,50
122,844.3678473909565,50
123,844.3678473909565,50
124,844.3678473909565,50
125,844.3678473909565,50
126,844.3678473909565,50
127,844.3678473909565,50
128,844.3678473909565,50
129,844.3678473909565,50
130,844.3678473909565,50
131,844.3678473909565,50
132,844.3678473909565,50
133,844.3678473909565,50
134,844.3678473909565,50
135,844.3678473909565,50
136,844.3678473909565,50
137,844.3678473909565,50
138,844.3678473909565,50
139,844.3678473909565,50
140,844.3678473909565,50
141,844.3678473909565,50
142,844.3678473909565,50
143,844.3678473909565,50
144,844.3678473909565,50
145,844.3678473909565,50
146,844.3678473909565,50
147,844.3678473909565,50
148,844.3678473909565,50
149,844.3678473909565,50
150,844.3678473909565,50
151,844.3678473909565,50
152,844.3678473909565,50
153,844.3678473909565,50
154,844.3678473909565,50
155,844.3678473909565,50
156,844.3678473909565,50
157,844.3678473909565,50
158,844.3678473909565,50
159,844.3678473909565,50
160,844.3678473909565,50
161,844.3678473909565,50
162,844.3678473909565,50
163,844.3678473909565,50
164,844.3678473909565,50
165,844.3678473909565,50
166,844.3678473909565,50
167,844.3678473909565,50
168,844.3678473909565,50
169,844.3678473909565,50
170,844.3678473909565,50
171,844.3678473909565,50
172,844.3678473909565,50
173,844.3678473909565,50
174,844.3678473909565,50
175,844.3678473909565,50
176,844.3678473909565,50
177,844.3678473909565,50
178,844.3678473909565,50
179,844.3678473909565,50
180,844.3678473909565,50
181,844.3678473909565,50
182,844.3678473909565,50
183,844.3678473909565,50
184,844.3678473909565,50
185,844.3678473909565,50
186,844.3678473909565,50
187,844.3678473909565,50
188,844.3678473909565,50
189,844.3678473909565,50
190,844.3678473909565,50
191,844.3678473909565,50
192,844.3678473909565,50
193,844.3678473909565,50
194,844.3678473909565,50
195,844.3678473909565,50
196,844.3678473909565,50
197,844.3678473909565,50
198,844.3678473909565,50
199,844.3678473909565,50
200,844.3678473909565,50
201,844.3678473909565,50
202,844.3678473909565,50
203,844.3678473909565,50
204,844.3678473909565,50
205,844.3678473909565,50
206,844.3678473909565,50
207,844.3678473909565,50
208,844.3678473909565,50
209,844.3678473909565,50
210,844.3678473909565,50
211,844.3678473909565,50
212,844.3678473909565,50
213,844.3678473909565,50
214,844.3678473909565,50
215,844.3678473909565,50
216,844.3678473909565,50
217,844.3678473909565,50
218,844.3678473909565,50
219,844.3678473909565,50
220,844.3678473909565,50
221,844.3678473909565,50
222,844.3678473909565,50
223,844.3678473909565,50
224,844.3678473909565,50
225,830.9125427674059,50
226,830.9125427674059,50
227,830.9125427674059,50
228,830.9125427674059,50
229,830.9125427674059,50
230,830.9125427674059,50
231,830.9125427674059,50
232,830.9125427674059,50
233,829.1969107471268,50
234,829.1969107471268,50
235,829.1969107471268,50
236,829.1969107471268,50
237,829.1969107471268,50
238,829.1969107471268,50
239,829.1969107471268,50
240,829.1969107471268,50
241,829.1969107471268,50
242,829.1969107471268,50
243,829.1969107471268,50
244,829.1969107471268,50
245,829.1969107471268,50
246,829.1969107471268,50
247,829.1969107471268,50
248,829.1969107471268,50
249,829.1969107471268,50
250,829.1969107471268,50
251,829.1969107471268,50
252,829.1969107471268,50
253,829.1969107471268,50
254,829.1969107471268,50
255,829.1969107471268,50
256,829.1969107471268,50
257,829.1969107471268,50
258,829.1969107471268,50
259,829.1969107471268,50
260,829.1969107471268,50
261,829.1969107471268,50
262,829.1969107471268,50
263,829.1969107471268,50
264,829.1969107471268,50
265,829.1969107471268,50
266,829.1969107471268,50
267,829.1969107471268,50
268,829.1969107471268,50
269,829.1969107471268,50
270,829.1969107471268,50
271,829.1969107471268,50
272,829.1969107471268,50
273,829.1969107471268,50
274,829.1969107471268,50
275,829.1969107471268,50
276,829.1969107471268,50
277,829.1969107471268,50
278,829.1969107471268,50
279,829.1969107471268,50
280,829.1969107471268,50
281,829.1969107471268,50
282,829.1969107471268,50
283,829.1969107471268,50
284,829.1969107471268,50
285,829.1969107471268,50
286,829.1969107471268,50
287,829.1969107471268,50
288,829.1969107471268,50
289,829.1969107471268,50
290,829.1969107471268,50
291,829.1969107471268,50
292,829.1969107471268,50
293,829.1969107471268,50
294,829.1969107471268,50
295,829.1969107471268,50
296,829.1969107471268,50
297,829.1969107471268,50
298,829.1969107471268,50
299,829.1969107471268,50
300,829.1969107471268,50
301,829.1969107471268,50
302,829.1969107471268,50
303,829.1969107471268,50
304,829.1969107471268,50
305,829.1969107471268,50
306,829.1969107471268,50
307,829.1969107471268,50
308,829.1969107471268,50
309,829.1969107471268,50
310,829.1969107471268,50
311,829.1969107471268,50
312,829.1969107471268,50
313,829.1969107471268,50
314,829.1969107471268,50
315,829.1969107471268,50
316,829.1969107471268,50
317,829.1969107471268,50
318,829.1969107471268,50
319,829.1969107471268,50
320,829.1969107471268,50
321,829.1969107471268,50
322,829.1969107471268,50
323,829.1969107471268,50
324,829.1969107471268,50
325,829.1969107471268,50
326,829.1969107471268,50
327,829.1969107471268,50
328,829.1969107471268,50
329,829.1969107471268,50
330,829.1969107471268,50
331,829.1969107471268,50
332,829.1969107471268,50
333,829.1969107471268,50
