k,obj_value,per_red
309,643.9383976242369,50
310,643.9383976242369,50
311,643.9383976242369,50
312,643.9383976242369,50
313,643.9383976242369,50
314,643.9383976242369,50
315,643.9383976242369,50
316,643.9383976242369,50
317,643.9383976242369,50
318,643.9383976242369,50
319,643.9383976242369,50
320,643.9383976242369,50
321,643.9383976242369,50
322,643.9383976242369,50
323,643.9383976242369,50
324,643.9383976242369,50
325,643.9383976242369,50
326,643.9383976242369,50
327,643.9383976242369,50
328,643.9383976242369,50
329,643.9383976242369,50
330,643.9383976242369,50
331,643.9383976242369,50
332,643.9383976242369,50
333,643.9383976242369,50
334,643.9383976242369,50
335,643.9383976242369,50
336,643.9383976242369,50
337,643.9383976242369,50
338,643.9383976242369,50
339,643.9383976242369,50
340,643.9383976242369,50
341,643.9383976242369,50
342,643.9383976242369,50
343,643.9383976242369,50
344,643.9383976242369,50
345,643.9383976242369,50
346,643.9383976242369,50
347,643.9383976242369,50
348,643.9383976242369,50
349,643.9383976242369,50
350,643.9383976242369,50
351,643.9383976242369,50
352,643.9383976242369,50
353,643.9383976242369,50
354,643.9383976242369,50
355,643.9383976242369,50
356,643.9383976242369,50
357,643.9383976242369,50
358,643.9383976242369,50
359,643.9383976242369,50
360,643.9383976242369,50
361,643.9383976242369,50
362,643.9383976242369,50
363,643.9383976242369,50
364,643.9383976242369,50
365,643.9383976242369,50
366,643.9383976242369,50
367,643.9383976242369,50
368,643.9383976242369,50
369,643.9383976242369,50
370,643.9383976242369,50
371,643.9383976242369,50
372,643.9383976242369,50
373,643.9383976242369,50
374,643.9383976242369,50
375,643.9383976242369,50
376,643.9383976242369,50
377,643.9383976242369,50
378,643.9383976242369,50
379,643.9383976242369,50
380,643.9383976242369,50
381,643.9383976242369,50
382,643.9383976242369,50
383,643.9383976242369,50
384,643.9383976242369,50
385,643.9383976242369,50
386,643.9383976242369,50
387,643.9383976242369,50
388,643.9383976242369,50
389,643.9383976242369,50
390,643.9383976242369,50
391,643.9383976242369,50
392,643.9383976242369,50
393,643.9383976242369,50
394,643.9383976242369,50
395,643.9383976242369,50
396,643.9383976242369,50
397,643.9383976242369,50
398,643.9383976242369,50
399,643.9383976242369,50
400,643.9383976242369,50
401,643.9383976242369,50
402,643.9383976242369,50
403,643.9383976242369,50
404,643.9383976242369,50
405,643.9383976242369,50
406,643.9383976242369,50
407,643.9383976242369,50
408,643.9383976242369,50
409,643.9383976242369,50
410,643.9383976242369,50
411,643.9383976242369,50
412,643.9383976242369,50
413,643.9383976242369,50
414,643.9383976242369,50
415,643.9383976242369,50
416,643.9383976242369,50
417,643.9383976242369,50
418,643.9383976242369,50
419,643.9383976242369,50
420,643.9383976242369,50
421,643.9383976242369,50
422,643.9383976242369,50
423,643.9383976242369,50
424,643.9383976242369,50
425,643.9383976242369,50
426,643.9383976242369,50
427,643.9383976242369,50
428,643.9383976242369,50
429,643.9383976242369,50
430,643.9383976242369,50
431,643.9383976242369,50
432,643.9383976242369,50
433,643.9383976242369,50
434,643.9383976242369,50
435,643.9383976242369,50
436,643.9383976242369,50
437,643.9383976242369,50
438,643.9383976242369,50
439,643.9383976242369,50
440,643.9383976242369,50
441,643.9383976242369,50
442,643.9383976242369,50
443,643.9383976242369,50
444,643.9383976242369,50
445,643.9383976242369,50
446,643.9383976242369,50
447,643.9383976242369,50
448,643.9383976242369,50
449,643.9383976242369,50
450,643.9383976242369,50
451,643.9383976242369,50
452,643.9383976242369,50
453,643.9383976242369,50
454,643.9383976242369,50
455,643.9383976242369,50
456,643.9383976242369,50
457,643.9383976242369,50
458,643.9383976242369,50
459,643.9383976242369,50
460,643.9383976242369,50
461,643.9383976242369,50
462,643.9383976242369,50
463,643.9383976242369,50
464,643.9383976242369,50
465,643.9383976242369,50
466,643.9383976242369,50
467,643.9383976242369,50
468,643.9383976242369,50
469,643.9383976242369,50
470,643.9383976242369,50
471,643.9383976242369,50
472,643.9383976242369,50
473,643.9383976242369,50
474,643.9383976242369,50
475,643.9383976242369,50
476,643.9383976242369,50
477,643.9383976242369,50
478,643.9383976242369,50
479,643.9383976242369,50
480,643.9383976242369,50
481,643.9383976242369,50
482,643.9383976242369,50
483,643.9383976242369,50
484,643.9383976242369,50
485,643.9383976242369,50
486,643.9383976242369,50
487,643.9383976242369,50
488,643.9383976242369,50
489,643.9383976242369,50
490,643.9383976242369,50
491,643.9383976242369,50
492,643.9383976242369,50
493,643.9383976242369,50
494,643.9383976242369,50
495,643.9383976242369,50
496,643.9383976242369,50
497,643.9383976242369,50
498,643.9383976242369,50
499,643.9383976242369,50
500,643.9383976242369,50
501,643.9383976242369,50
502,643.9383976242369,50
503,643.9383976242369,50
504,643.9383976242369,50
505,643.9383976242369,50
506,643.9383976242369,50
507,643.9383976242369,50
508,643.9383976242369,50
509,643.9383976242369,50
510,643.9383976242369,50
511,643.9383976242369,50
512,643.9383976242369,50
513,643.9383976242369,50
514,643.9383976242369,50
515,643.9383976242369,50
516,643.9383976242369,50
517,643.9383976242369,50
518,643.9383976242369,50
519,643.9383976242369,50
520,643.9383976242369,50
521,643.9383976242369,50
522,643.9383976242369,50
523,643.9383976242369,50
524,643.9383976242369,50
525,643.9383976242369,50
526,643.9383976242369,50
527,643.9383976242369,50
528,643.9383976242369,50
529,643.9383976242369,50
530,643.9383976242369,50
531,643.9383976242369,50
532,643.9383976242369,50
533,643.9383976242369,50
534,643.9383976242369,50
535,643.9383976242369,50
536,643.9383976242369,50
537,643.9383976242369,50
538,643.9383976242369,50
539,643.9383976242369,50
540,643.9383976242369,50
541,643.9383976242369,50
542,643.9383976242369,50
543,643.9383976242369,50
544,643.9383976242369,50
545,643.9383976242369,50
546,643.9383976242369,50
547,643.9383976242369,50
548,643.9383976242369,50
549,643.9383976242369,50
550,643.9383976242369,50
551,643.9383976242369,50
552,643.9383976242369,50
553,643.9383976242369,50
554,643.9383976242369,50
555,643.9383976242369,50
556,643.9383976242369,50
557,643.9383976242369,50
558,643.9383976242369,50
559,643.9383976242369,50
560,643.9383976242369,50
561,643.9383976242369,50
562,643.9383976242369,50
563,643.9383976242369,50
564,643.9383976242369,50
565,643.9383976242369,50
566,643.9383976242369,50
567,643.9383976242369,50
568,643.9383976242369,50
569,643.9383976242369,50
570,643.9383976242369,50
571,643.9383976242369,50
572,643.9383976242369,50
573,643.9383976242369,50
574,643.9383976242369,50
575,643.9383976242369,50
576,643.9383976242369,50
577,643.9383976242369,50
578,643.9383976242369,50
579,643.9383976242369,50
580,643.9383976242369,50
581,643.9383976242369,50
582,643.9383976242369,50
583,643.9383976242369,50
584,643.9383976242369,50
585,643.9383976242369,50
586,643.9383976242369,50
587,643.9383976242369,50
588,643.9383976242369,50
589,643.9383976242369,50
590,643.9383976242369,50
591,643.9383976242369,50
592,643.9383976242369,50
593,643.9383976242369,50
594,643.9383976242369,50
595,643.9383976242369,50
596,643.9383976242369,50
597,643.9383976242369,50
598,643.9383976242369,50
599,643.9383976242369,50
600,643.9383976242369,50
601,643.9383976242369,50
602,643.9383976242369,50
603,643.9383976242369,50
604,643.9383976242369,50
605,643.9383976242369,50
606,643.9383976242369,50
607,643.9383976242369,50
608,643.9383976242369,50
609,643.9383976242369,50
610,643.9383976242369,50
611,643.9383976242369,50
612,643.9383976242369,50
613,643.9383976242369,50
614,643.9383976242369,50
615,643.9383976242369,50
616,643.9383976242369,50
617,643.9383976242369,50
618,643.9383976242369,50
619,643.9383976242369,50
620,643.9383976242369,50
621,643.9383976242369,50
622,643.9383976242369,50
623,643.9383976242369,50
624,643.9383976242369,50
625,643.9383976242369,50
626,643.9383976242369,50
627,643.9383976242369,50
628,643.9383976242369,50
629,643.9383976242369,50
630,643.9383976242369,50
631,643.9383976242369,50
632,643.9383976242369,50
633,643.9383976242369,50
634,643.9383976242369,50
635,643.9383976242369,50
636,643.9383976242369,50
637,643.9383976242369,50
638,643.9383976242369,50
639,643.9383976242369,50
640,643.9383976242369,50
641,643.9383976242369,50
642,643.9383976242369,50
643,643.9383976242369,50
644,643.9383976242369,50
645,643.9383976242369,50
646,643.9383976242369,50
647,643.9383976242369,50
648,643.9383976242369,50
649,643.9383976242369,50
650,643.9383976242369,50
651,643.9383976242369,50
652,643.9383976242369,50
653,643.9383976242369,50
654,643.9383976242369,50
655,643.9383976242369,50
656,643.9383976242369,50
657,643.9383976242369,50
658,643.9383976242369,50
659,643.9383976242369,50
660,643.9383976242369,50
661,643.9383976242369,50
662,643.9383976242369,50
663,643.9383976242369,50
664,643.9383976242369,50
665,643.9383976242369,50
666,643.9383976242369,50
667,643.9383976242369,50
668,643.9383976242369,50
669,643.9383976242369,50
670,643.9383976242369,50
671,643.9383976242369,50
672,643.9383976242369,50
673,643.9383976242369,50
674,643.9383976242369,50
675,643.9383976242369,50
676,643.9383976242369,50
677,643.9383976242369,50
678,643.9383976242369,50
679,643.9383976242369,50
680,643.9383976242369,50
681,643.9383976242369,50
682,643.9383976242369,50
683,643.9383976242369,50
684,643.9383976242369,50
685,643.9383976242369,50
686,643.9383976242369,50
687,643.9383976242369,50
688,643.9383976242369,50
689,643.9383976242369,50
690,643.9383976242369,50
691,643.9383976242369,50
692,643.9383976242369,50
693,643.9383976242369,50
694,643.9383976242369,50
695,643.9383976242369,50
696,643.9383976242369,50
697,643.9383976242369,50
698,643.9383976242369,50
699,643.9383976242369,50
700,643.9383976242369,50
701,643.9383976242369,50
702,643.9383976242369,50
703,643.9383976242369,50
704,643.9383976242369,50
705,643.9383976242369,50
706,643.9383976242369,50
707,643.9383976242369,50
708,643.9383976242369,50
709,643.9383976242369,50
710,643.9383976242369,50
711,643.9383976242369,50
712,643.9383976242369,50
713,643.9383976242369,50
714,643.9383976242369,50
715,643.9383976242369,50
716,643.9383976242369,50
717,643.9383976242369,50
718,643.9383976242369,50
719,643.9383976242369,50
720,643.9383976242369,50
721,643.9383976242369,50
722,643.9383976242369,50
723,643.9383976242369,50
724,643.9383976242369,50
725,643.9383976242369,50
726,643.9383976242369,50
727,643.9383976242369,50
728,643.9383976242369,50
729,643.9383976242369,50
730,643.9383976242369,50
731,643.9383976242369,50
732,643.9383976242369,50
733,643.9383976242369,50
734,643.9383976242369,50
735,643.9383976242369,50
736,643.9383976242369,50
737,643.9383976242369,50
738,643.9383976242369,50
739,643.9383976242369,50
740,643.9383976242369,50
741,643.9383976242369,50
742,643.9383976242369,50
743,643.9383976242369,50
744,643.9383976242369,50
745,643.9383976242369,50
746,643.9383976242369,50
747,643.9383976242369,50
748,643.9383976242369,50
749,643.9383976242369,50
750,643.9383976242369,50
751,643.9383976242369,50
752,643.9383976242369,50
753,643.9383976242369,50
754,643.9383976242369,50
755,643.9383976242369,50
756,643.9383976242369,50
757,643.9383976242369,50
758,643.9383976242369,50
759,643.9383976242369,50
760,643.9383976242369,50
761,643.9383976242369,50
762,643.9383976242369,50
763,643.9383976242369,50
764,643.9383976242369,50
765,643.9383976242369,50
766,643.9383976242369,50
767,643.9383976242369,50
768,643.9383976242369,50
769,643.9383976242369,50
770,643.9383976242369,50
771,643.9383976242369,50
772,643.9383976242369,50
773,643.9383976242369,50
774,643.9383976242369,50
775,643.9383976242369,50
776,643.9383976242369,50
777,643.9383976242369,50
778,643.9383976242369,50
779,643.9383976242369,50
780,643.9383976242369,50
781,643.9383976242369,50
782,643.9383976242369,50
783,643.9383976242369,50
784,643.9383976242369,50
785,643.9383976242369,50
786,643.9383976242369,50
787,643.9383976242369,50
788,643.9383976242369,50
789,643.9383976242369,50
790,643.9383976242369,50
791,643.9383976242369,50
792,643.9383976242369,50
793,643.9383976242369,50
794,643.9383976242369,50
795,643.9383976242369,50
796,643.9383976242369,50
797,643.9383976242369,50
798,643.9383976242369,50
799,643.9383976242369,50
800,643.9383976242369,50
801,643.9383976242369,50
802,643.9383976242369,50
803,643.9383976242369,50
804,643.9383976242369,50
805,643.9383976242369,50
806,643.9383976242369,50
807,643.9383976242369,50
808,643.9383976242369,50
809,643.9383976242369,50
810,643.9383976242369,50
811,643.9383976242369,50
812,643.9383976242369,50
813,643.9383976242369,50
814,643.9383976242369,50
815,643.9383976242369,50
816,643.9383976242369,50
817,643.9383976242369,50
818,643.9383976242369,50
819,643.9383976242369,50
820,643.9383976242369,50
821,643.9383976242369,50
822,643.9383976242369,50
823,643.9383976242369,50
824,643.9383976242369,50
825,643.9383976242369,50
826,643.9383976242369,50
827,643.9383976242369,50
828,643.9383976242369,50
829,643.9383976242369,50
830,643.9383976242369,50
831,643.9383976242369,50
832,643.9383976242369,50
833,643.9383976242369,50
834,643.9383976242369,50
835,643.9383976242369,50
836,643.9383976242369,50
837,643.9383976242369,50
838,643.9383976242369,50
839,643.9383976242369,50
840,643.9383976242369,50
841,643.9383976242369,50
842,643.9383976242369,50
843,643.9383976242369,50
844,643.9383976242369,50
845,643.9383976242369,50
846,643.9383976242369,50
847,643.9383976242369,50
848,643.9383976242369,50
849,643.9383976242369,50
850,643.9383976242369,50
851,643.9383976242369,50
852,643.9383976242369,50
853,643.9383976242369,50
854,643.9383976242369,50
855,643.9383976242369,50
856,643.9383976242369,50
857,643.9383976242369,50
858,643.9383976242369,50
859,643.9383976242369,50
860,643.9383976242369,50
861,643.9383976242369,50
862,643.9383976242369,50
863,643.9383976242369,50
864,643.9383976242369,50
865,643.9383976242369,50
866,643.9383976242369,50
867,643.9383976242369,50
868,643.9383976242369,50
869,643.9383976242369,50
870,643.9383976242369,50
871,643.9383976242369,50
872,643.9383976242369,50
873,643.9383976242369,50
874,643.9383976242369,50
875,643.9383976242369,50
876,643.9383976242369,50
877,643.9383976242369,50
878,643.9383976242369,50
879,643.9383976242369,50
880,643.9383976242369,50
881,643.9383976242369,50
882,643.9383976242369,50
883,643.9383976242369,50
884,643.9383976242369,50
885,643.9383976242369,50
886,643.9383976242369,50
887,643.9383976242369,50
888,643.9383976242369,50
889,643.9383976242369,50
890,643.9383976242369,50
891,643.9383976242369,50
892,643.9383976242369,50
893,643.9383976242369,50
894,643.9383976242369,50
895,643.9383976242369,50
896,643.9383976242369,50
897,643.9383976242369,50
898,643.9383976242369,50
899,643.9383976242369,50
900,643.9383976242369,50
901,643.9383976242369,50
902,643.9383976242369,50
903,643.9383976242369,50
904,643.9383976242369,50
905,643.9383976242369,50
906,643.9383976242369,50
907,643.9383976242369,50
908,643.9383976242369,50
909,643.9383976242369,50
910,643.9383976242369,50
911,643.9383976242369,50
912,643.9383976242369,50
913,643.9383976242369,50
914,643.9383976242369,50
915,643.9383976242369,50
916,643.9383976242369,50
917,643.9383976242369,50
918,643.9383976242369,50
919,643.9383976242369,50
920,643.9383976242369,50
921,643.9383976242369,50
922,643.9383976242369,50
923,643.9383976242369,50
924,643.9383976242369,50
925,643.9383976242369,50
926,643.9383976242369,50
927,643.9383976242369,50
928,643.9383976242369,50
929,643.9383976242369,50
930,643.9383976242369,50
931,643.9383976242369,50
932,643.9383976242369,50
933,643.9383976242369,50
934,643.9383976242369,50
935,643.9383976242369,50
936,643.9383976242369,50
937,643.9383976242369,50
938,643.9383976242369,50
939,643.9383976242369,50
940,643.9383976242369,50
941,643.9383976242369,50
942,643.9383976242369,50
943,643.9383976242369,50
944,643.9383976242369,50
945,643.9383976242369,50
946,643.9383976242369,50
947,643.9383976242369,50
948,643.9383976242369,50
949,643.9383976242369,50
950,643.9383976242369,50
951,643.9383976242369,50
952,643.9383976242369,50
953,643.9383976242369,50
954,643.9383976242369,50
955,643.9383976242369,50
956,643.9383976242369,50
957,643.9383976242369,50
958,643.9383976242369,50
959,643.9383976242369,50
960,643.9383976242369,50
961,643.9383976242369,50
962,643.9383976242369,50
963,643.9383976242369,50
964,643.9383976242369,50
965,643.9383976242369,50
966,643.9383976242369,50
967,643.9383976242369,50
968,643.9383976242369,50
969,643.9383976242369,50
970,643.9383976242369,50
971,643.9383976242369,50
972,643.9383976242369,50
973,643.9383976242369,50
974,643.9383976242369,50
975,643.9383976242369,50
976,643.9383976242369,50
977,643.9383976242369,50
978,643.9383976242369,50
979,643.9383976242369,50
980,643.9383976242369,50
981,643.9383976242369,50
982,643.9383976242369,50
983,643.8956645239839,50
984,643.8956645239839,50
985,643.8956645239839,50
986,643.8956645239839,50
987,643.8956645239839,50
988,643.8956645239839,50
989,643.8956645239839,50
990,643.8956645239839,50
991,643.8956645239839,50
992,643.8956645239839,50
993,643.8956645239839,50
994,643.8956645239839,50
995,643.8956645239839,50
996,643.8956645239839,50
997,643.8956645239839,50
998,643.8956645239839,50
999,643.8956645239839,50
1000,643.8956645239839,50
