k,obj_value,per_red
133,624.3704351039689,50
134,624.3704351039689,50
135,624.3704351039689,50
136,624.3704351039689,50
137,624.3704351039689,50
138,624.3704351039689,50
139,624.3704351039689,50
140,624.3704351039689,50
141,624.3704351039689,50
142,624.3704351039689,50
143,624.3704351039689,50
144,624.3704351039689,50
145,624.3704351039689,50
146,624.3704351039689,50
147,624.3704351039689,50
148,624.3704351039689,50
149,624.3704351039689,50
150,624.3704351039689,50
151,624.3704351039689,50
152,624.3704351039689,50
153,624.3704351039689,50
154,624.3704351039689,50
155,624.3704351039689,50
156,624.3704351039689,50
157,624.3704351039689,50
158,624.3704351039689,50
159,624.3704351039689,50
160,624.3704351039689,50
161,624.3704351039689,50
162,624.3704351039689,50
163,624.3704351039689,50
164,624.3704351039689,50
165,624.3704351039689,50
166,624.3704351039689,50
167,624.3704351039689,50
168,624.3704351039689,50
169,624.3704351039689,50
170,624.3704351039689,50
171,624.3704351039689,50
172,624.3704351039689,50
173,624.3704351039689,50
174,624.3704351039689,50
175,624.3704351039689,50
176,624.3704351039689,50
177,624.3704351039689,50
178,624.3704351039689,50
179,624.3704351039689,50
180,624.3704351039689,50
181,624.3704351039689,50
182,624.3704351039689,50
183,624.3704351039689,50
184,624.3704351039689,50
185,624.3704351039689,50
186,624.3704351039689,50
187,624.3704351039689,50
188,624.3704351039689,50
189,624.3704351039689,50
190,624.3704351039689,50
191,624.3704351039689,50
192,624.3704351039689,50
193,624.3704351039689,50
194,624.3704351039689,50
195,624.3704351039689,50
196,624.3704351039689,50
197,624.3704351039689,50
198,624.3704351039689,50
199,624.3704351039689,50
200,624.3704351039689,50
201,624.3704351039689,50
202,624.3704351039689,50
203,624.3704351039689,50
204,624.3704351039689,50
205,624.3704351039689,50
206,624.3704351039689,50
207,624.3704351039689,50
208,624.3704351039689,50
209,624.3704351039689,50
210,624.3704351039689,50
211,624.3704351039689,50
212,624.3704351039689,50
213,624.3704351039689,50
214,624.3704351039689,50
215,624.3704351039689,50
216,624.3704351039689,50
217,624.3704351039689,50
218,624.3704351039689,50
219,624.3704351039689,50
220,624.3704351039689,50
221,624.3704351039689,50
222,617.1517473148416,50
223,617.1517473148416,50
224,617.1517473148416,50
225,617.1517473148416,50
226,617.1517473148416,50
227,617.1517473148416,50
228,617.1517473148416,50
229,617.1517473148416,50
230,617.1517473148416,50
231,617.1517473148416,50
232,617.1517473148416,50
233,617.1517473148416,50
234,617.1517473148416,50
235,617.1517473148416,50
236,617.1517473148416,50
237,617.1517473148416,50
238,617.1517473148416,50
239,617.1517473148416,50
240,617.1517473148416,50
241,617.1517473148416,50
242,617.1517473148416,50
243,617.1517473148416,50
244,617.1517473148416,50
245,617.1517473148416,50
246,617.1517473148416,50
247,617.1517473148416,50
248,617.1517473148416,50
249,617.1517473148416,50
250,617.1517473148416,50
251,617.1517473148416,50
252,617.1517473148416,50
253,617.1517473148416,50
254,617.1517473148416,50
255,617.1517473148416,50
256,617.1517473148416,50
257,617.1517473148416,50
258,617.1517473148416,50
259,617.1517473148416,50
260,617.1517473148416,50
261,617.1517473148416,50
262,617.1517473148416,50
263,617.1517473148416,50
264,617.1517473148416,50
265,617.1517473148416,50
266,617.1517473148416,50
267,617.1517473148416,50
268,617.1517473148416,50
269,617.1517473148416,50
270,617.1517473148416,50
271,617.1517473148416,50
272,617.1517473148416,50
273,617.1517473148416,50
274,617.1517473148416,50
275,617.1517473148416,50
276,617.1517473148416,50
277,617.1517473148416,50
278,617.1517473148416,50
279,617.1517473148416,50
280,617.1517473148416,50
281,617.1517473148416,50
282,617.1517473148416,50
283,617.1517473148416,50
284,617.1517473148416,50
285,617.1517473148416,50
286,617.1517473148416,50
287,617.1517473148416,50
288,617.1517473148416,50
289,617.1517473148416,50
290,617.1517473148416,50
291,617.1517473148416,50
292,617.1517473148416,50
293,617.1517473148416,50
294,617.1517473148416,50
295,617.1517473148416,50
296,617.1517473148416,50
297,617.1517473148416,50
298,617.1517473148416,50
299,617.1517473148416,50
300,617.1517473148416,50
301,617.1517473148416,50
302,617.1517473148416,50
303,617.1517473148416,50
304,617.1517473148416,50
305,617.1517473148416,50
306,617.1517473148416,50
307,617.1517473148416,50
308,617.1517473148416,50
309,617.1517473148416,50
310,617.1517473148416,50
311,617.1517473148416,50
312,617.1517473148416,50
313,617.1517473148416,50
314,617.1517473148416,50
315,617.1517473148416,50
316,617.1517473148416,50
317,617.1517473148416,50
318,617.1517473148416,50
319,617.1517473148416,50
320,617.1517473148416,50
321,617.1517473148416,50
322,611.067867815574,50
323,611.067867815574,50
324,611.067867815574,50
325,611.067867815574,50
326,611.067867815574,50
327,611.067867815574,50
328,611.067867815574,50
329,611.067867815574,50
330,611.067867815574,50
331,611.067867815574,50
332,611.067867815574,50
333,611.067867815574,50
334,611.067867815574,50
335,611.067867815574,50
336,611.067867815574,50
337,611.067867815574,50
338,611.067867815574,50
339,611.067867815574,50
340,611.067867815574,50
341,611.067867815574,50
342,611.067867815574,50
343,611.067867815574,50
344,611.067867815574,50
345,611.067867815574,50
346,611.067867815574,50
347,611.067867815574,50
348,611.067867815574,50
349,611.067867815574,50
350,611.067867815574,50
351,611.067867815574,50
352,611.067867815574,50
353,611.067867815574,50
354,611.067867815574,50
355,611.067867815574,50
356,611.067867815574,50
357,611.067867815574,50
358,611.067867815574,50
359,611.067867815574,50
360,611.067867815574,50
361,611.067867815574,50
