k,obj_value,per_red
148,867.7000163823351,50
149,867.7000163823351,50
150,867.7000163823351,50
151,867.7000163823351,50
152,867.7000163823351,50
153,867.7000163823351,50
154,867.7000163823351,50
155,867.7000163823351,50
156,867.7000163823351,50
157,867.7000163823351,50
158,867.7000163823351,50
159,867.7000163823351,50
160,867.7000163823351,50
161,867.7000163823351,50
162,867.7000163823351,50
163,867.7000163823351,50
164,867.7000163823351,50
165,867.7000163823351,50
166,867.7000163823351,50
167,867.7000163823351,50
168,867.7000163823351,50
169,867.7000163823351,50
170,867.7000163823351,50
171,867.7000163823351,50
172,867.7000163823351,50
173,867.7000163823351,50
174,867.7000163823351,50
175,867.7000163823351,50
176,867.7000163823351,50
177,867.7000163823351,50
178,867.7000163823351,50
179,867.7000163823351,50
180,867.7000163823351,50
181,867.7000163823351,50
182,867.7000163823351,50
183,867.7000163823351,50
184,867.7000163823351,50
185,867.7000163823351,50
186,867.7000163823351,50
187,859.139697506423,50
188,859.139697506423,50
189,859.139697506423,50
190,859.139697506423,50
191,853.6994388477791,50
192,853.6994388477791,50
193,853.6994388477791,50
194,853.6994388477791,50
195,853.6994388477791,50
196,853.6994388477791,50
197,853.6994388477791,50
198,853.6994388477791,50
199,853.6994388477791,50
200,853.6994388477791,50
201,853.6994388477791,50
202,853.6994388477791,50
203,853.6994388477791,50
204,853.6994388477791,50
205,853.6994388477791,50
206,853.6994388477791,50
207,853.6994388477791,50
208,853.6994388477791,50
209,853.6994388477791,50
210,853.6994388477791,50
211,853.6994388477791,50
212,853.6994388477791,50
213,853.6994388477791,50
214,853.6994388477791,50
215,853.6994388477791,50
216,853.6994388477791,50
217,853.6994388477791,50
218,853.6994388477791,50
219,853.6994388477791,50
220,853.6994388477791,50
221,853.6994388477791,50
222,853.6994388477791,50
223,853.6994388477791,50
224,853.6994388477791,50
225,853.6994388477791,50
226,853.6994388477791,50
227,853.6994388477791,50
228,853.6994388477791,50
229,853.6994388477791,50
230,853.6994388477791,50
231,853.6994388477791,50
232,853.6994388477791,50
233,853.6994388477791,50
234,853.6994388477791,50
235,853.6994388477791,50
236,853.6994388477791,50
237,853.6994388477791,50
238,853.6994388477791,50
239,853.6994388477791,50
240,853.6994388477791,50
241,853.6994388477791,50
242,853.6994388477791,50
243,853.6994388477791,50
244,853.6994388477791,50
245,853.6994388477791,50
246,853.6994388477791,50
247,853.6994388477791,50
248,853.6994388477791,50
249,853.6994388477791,50
250,853.6994388477791,50
251,853.6994388477791,50
252,853.6994388477791,50
253,853.6994388477791,50
254,853.6994388477791,50
255,853.6994388477791,50
256,853.6994388477791,50
257,853.6994388477791,50
258,853.6994388477791,50
259,853.6994388477791,50
260,853.6994388477791,50
261,853.6994388477791,50
262,853.6994388477791,50
263,853.6994388477791,50
264,853.6994388477791,50
265,853.6994388477791,50
266,853.6994388477791,50
267,853.6994388477791,50
268,853.6994388477791,50
269,853.6994388477791,50
270,853.6994388477791,50
271,853.6994388477791,50
272,853.6994388477791,50
273,853.6994388477791,50
274,853.6994388477791,50
275,853.6994388477791,50
276,853.6994388477791,50
277,853.6994388477791,50
278,853.6994388477791,50
279,853.6994388477791,50
280,853.6994388477791,50
281,853.6994388477791,50
282,853.6994388477791,50
283,853.6994388477791,50
284,853.6994388477791,50
285,853.6994388477791,50
286,853.6994388477791,50
287,853.6994388477791,50
288,853.6994388477791,50
289,853.6994388477791,50
290,853.6994388477791,50
291,853.6994388477791,50
292,853.6994388477791,50
293,853.6994388477791,50
294,853.6994388477791,50
295,853.6994388477791,50
296,853.6994388477791,50
297,853.6994388477791,50
298,853.6994388477791,50
299,853.6994388477791,50
300,853.6994388477791,50
301,853.6994388477791,50
302,853.6994388477791,50
303,853.6994388477791,50
304,853.6994388477791,50
305,853.6994388477791,50
306,853.6994388477791,50
307,853.6994388477791,50
308,853.6994388477791,50
309,853.6994388477791,50
310,853.6994388477791,50
311,853.6994388477791,50
312,853.6994388477791,50
313,853.6994388477791,50
314,853.6994388477791,50
315,853.6994388477791,50
316,853.6994388477791,50
317,853.6994388477791,50
318,853.6994388477791,50
319,853.6994388477791,50
320,853.6994388477791,50
321,853.6994388477791,50
322,853.6994388477791,50
323,853.6994388477791,50
324,853.6994388477791,50
325,853.6994388477791,50
326,853.6994388477791,50
327,853.6994388477791,50
328,853.6994388477791,50
329,853.6994388477791,50
330,853.6994388477791,50
331,853.6994388477791,50
332,853.6994388477791,50
333,853.6994388477791,50
334,853.6994388477791,50
335,853.6994388477791,50
336,853.6994388477791,50
337,853.6994388477791,50
338,853.6994388477791,50
339,853.6994388477791,50
340,853.6994388477791,50
341,853.6994388477791,50
342,853.6994388477791,50
343,853.6994388477791,50
344,853.6994388477791,50
345,853.6994388477791,50
346,853.6994388477791,50
347,853.6994388477791,50
348,853.6994388477791,50
349,853.6994388477791,50
350,853.6994388477791,50
351,853.6994388477791,50
352,853.6994388477791,50
353,853.6994388477791,50
354,853.6994388477791,50
355,853.6994388477791,50
356,853.6994388477791,50
357,853.6994388477791,50
358,853.6994388477791,50
359,853.6994388477791,50
360,853.6994388477791,50
361,853.6994388477791,50
362,853.6994388477791,50
363,853.6994388477791,50
364,853.6994388477791,50
365,853.6994388477791,50
366,853.6994388477791,50
367,853.6994388477791,50
368,853.6994388477791,50
369,853.6994388477791,50
370,853.6994388477791,50
371,853.6994388477791,50
372,853.6994388477791,50
373,853.6994388477791,50
374,853.6994388477791,50
375,853.6994388477791,50
376,853.6994388477791,50
377,853.6994388477791,50
378,853.6994388477791,50
379,853.6994388477791,50
380,853.6994388477791,50
381,853.6994388477791,50
382,853.6994388477791,50
383,853.6994388477791,50
384,853.6994388477791,50
385,853.6994388477791,50
386,853.6994388477791,50
387,853.6994388477791,50
388,853.6994388477791,50
389,853.6994388477791,50
390,853.6994388477791,50
391,853.6994388477791,50
392,853.6994388477791,50
393,853.6994388477791,50
394,853.6994388477791,50
395,853.6994388477791,50
396,853.6994388477791,50
397,853.6994388477791,50
398,853.6994388477791,50
399,853.6994388477791,50
400,853.6994388477791,50
401,853.6994388477791,50
402,853.6994388477791,50
403,853.6994388477791,50
404,853.6994388477791,50
405,853.6994388477791,50
406,853.6994388477791,50
407,853.6994388477791,50
408,853.6994388477791,50
409,853.6994388477791,50
410,853.6994388477791,50
411,853.6994388477791,50
412,853.6994388477791,50
413,853.6994388477791,50
414,853.6994388477791,50
415,853.6994388477791,50
416,853.6994388477791,50
417,853.6994388477791,50
418,853.6994388477791,50
419,853.6994388477791,50
420,853.6994388477791,50
