Distribution,Per_Redn,0.2,0.4,0.5,0.6,0.8
"Normal_bimodal_N~(180,30),N~(300,60)",5.0,1019.4301376097887,938.8033221157532,909.3584263793972,866.8011241808085,740.8197427497462
,15.0,990.8909118670272,919.8105014454974,866.6495002427384,824.5304136791174,736.8455002906568
,25.0,990.8909118670272,919.8105014454974,866.6495002427384,824.5304136791174,736.8455002906568
,40.0,990.8909118670272,919.8105014454974,866.6495002427384,824.5304136791174,736.8455002906568
,50.0,990.8909118670272,919.8105014454974,866.6495002427384,824.5304136791174,736.8455002906568
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,30),N~(300,50)",5.0,1019.813517239418,961.022560752971,909.0793870275452,866.3983926993274,740.9629487682646
,15.0,991.4355067744348,919.8965662603122,866.1821854279237,824.4943720124508,736.7032009079406
,25.0,991.4355067744348,919.8965662603122,866.1821854279237,824.4943720124508,736.7032009079406
,40.0,991.4355067744348,919.8965662603122,866.1821854279237,824.4943720124508,736.7032009079406
,50.0,991.4355067744348,919.8965662603122,866.1821854279237,824.4943720124508,736.7032009079406
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,30),N~(300,40)",5.0,1020.2823366838628,960.8323061233413,908.8702782312492,866.0319112178455,741.1054371941905
,15.0,992.1635739040644,898.406554008202,865.8086669094052,824.4967871359075,736.5800373276937
,25.0,992.1635739040644,898.406554008202,865.8086669094052,824.4967871359075,736.5800373276937
,40.0,992.1635739040644,898.406554008202,865.8086669094052,824.4967871359075,736.5800373276937
,50.0,992.1635739040644,898.406554008202,865.8086669094052,824.4967871359075,736.5800373276937
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,30),N~(300,30)",5.0,1020.735473257937,960.681484364082,908.6796416571748,865.6437977919197,741.208469601598
,15.0,992.9695924225828,898.5945709835104,854.4413246768436,824.5072115186236,736.4646283770763
,25.0,992.9695924225828,898.5945709835104,854.4413246768436,824.5072115186236,736.4646283770763
,40.0,992.9695924225828,898.5945709835104,854.4413246768436,824.5072115186236,736.4646283770763
,50.0,992.9695924225828,898.5945709835104,854.4413246768436,824.5072115186236,736.4646283770763
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,30),N~(300,20)",5.0,1021.2077070542329,960.5086024196372,908.513854620138,865.2451403845123,741.2716524719682
,15.0,993.8081340892496,936.4209608331126,865.0738983908868,824.526856580352,736.3636561548543
,25.0,993.8081340892496,936.4209608331126,865.0738983908868,824.526856580352,736.3636561548543
,40.0,993.8081340892496,936.4209608331126,865.0738983908868,824.526856580352,736.3636561548543
,50.0,993.8081340892496,936.4209608331126,865.0738983908868,824.526856580352,736.3636561548543
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,30),N~(120,30)",5.0,624.8455685014868,580.4135198903757,558.0852212792645,535.7327097051905,491.12228146444977
,15.0,624.8455685014868,564.230230908424,558.0852212792645,535.7327097051905,491.12228146444977
,25.0,624.8455685014868,564.230230908424,558.0852212792645,535.7327097051905,491.12228146444977
,40.0,624.8455685014868,564.230230908424,558.0852212792645,535.7327097051905,491.12228146444977
,50.0,624.8455685014868,564.230230908424,558.0852212792645,535.7327097051905,491.12228146444977
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,30),N~(120,20)",5.0,624.9429064644498,580.2672467422275,557.8483694274128,535.4523161866719,490.8335314644496
,15.0,624.9429064644498,564.0717509701525,557.8483694274128,535.4523161866719,490.8335314644496
,25.0,624.9429064644498,564.0717509701525,557.8483694274128,535.4523161866719,490.8335314644496
,40.0,624.9429064644498,564.0717509701525,557.8483694274128,535.4523161866719,490.8335314644496
,50.0,624.9429064644498,564.0717509701525,557.8483694274128,535.4523161866719,490.8335314644496
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,30),N~(120,10)",5.0,625.4461587792646,580.2592490570423,557.7574087792646,535.2823972051904,490.6239249829682
,15.0,625.4461587792646,564.1162031306463,557.7574087792646,535.2823972051904,490.6239249829682
,25.0,625.4461587792646,564.1162031306463,557.7574087792646,535.2823972051904,490.6239249829682
,40.0,625.4461587792646,564.1162031306463,557.7574087792646,535.2823972051904,490.6239249829682
,50.0,625.4461587792646,564.1162031306463,557.7574087792646,535.2823972051904,490.6239249829682
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,20),N~(300,60)",5.0,1019.9422788134924,961.2510329751929,909.5678476756932,866.5159042734012,740.7602983053016
,15.0,991.401178070731,920.2465971245095,866.3183659834795,824.7977362099815,736.7287255992986
,25.0,991.401178070731,920.2465971245095,866.3183659834795,824.7977362099815,736.7287255992986
,40.0,991.401178070731,920.2465971245095,866.3183659834795,824.7977362099815,736.7287255992986
,50.0,991.401178070731,920.2465971245095,866.3183659834795,824.7977362099815,736.7287255992986
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,20),N~(300,50)",5.0,1019.7902996468256,960.636831586304,909.0474078608786,865.9084158474752,740.8176478423387
,15.0,991.5761202003608,920.0241125566084,865.6235164464422,824.5719954692407,736.4951376363357
,25.0,991.5761202003608,920.0241125566084,865.6235164464422,824.5719954692407,736.4951376363357
,40.0,991.5761202003608,920.0241125566084,865.6235164464422,824.5719954692407,736.4951376363357
,50.0,991.5761202003608,920.0241125566084,865.6235164464422,824.5719954692407,736.4951376363357
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,20),N~(300,40)",5.0,1020.1439339060848,960.4151996418598,908.8222226756936,865.4994459400677,740.9156455275238
,15.0,992.3395229781383,898.1462607983252,865.2327178353312,824.5400355926977,736.3376376363357
,25.0,992.3395229781383,898.1462607983252,865.2327178353312,824.5400355926977,736.3376376363357
,40.0,992.3395229781383,898.1462607983252,865.2327178353312,824.5400355926977,736.3376376363357
,50.0,992.3395229781383,898.1462607983252,865.2327178353312,824.5400355926977,736.3376376363357
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,20),N~(300,30)",5.0,1020.5992001097886,960.2507899196374,908.6555212868044,865.1122005696973,740.9758654349314
,15.0,993.2023354781384,898.3338148106709,854.4556379484484,824.5468334322037,740.9758654349314
,25.0,993.2023354781384,898.3338148106709,854.4556379484484,824.5468334322037,740.9758654349314
,40.0,993.2023354781384,898.3338148106709,854.4556379484484,824.5468334322037,740.9758654349314
,50.0,993.2023354781384,898.3338148106709,854.4556379484484,824.5468334322037,740.9758654349314
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,20),N~(300,20)",5.0,1021.0747093690476,960.0221903826005,908.5127435090268,864.7089366808086,741.0072658978943
,15.0,994.022451218879,936.4092401541002,854.4073123311646,824.5550278766482,741.0072658978943
,25.0,994.022451218879,936.4092401541002,854.4073123311646,824.5550278766482,741.0072658978943
,40.0,994.022451218879,936.4092401541002,854.4073123311646,824.5550278766482,741.0072658978943
,50.0,994.022451218879,936.4092401541002,854.4073123311646,824.5550278766482,741.0072658978943
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,20),N~(120,30)",5.0,625.0282536866719,580.8982768348201,558.5237629459313,536.1015985940793,491.3331958163016
,15.0,625.0282536866719,564.2641120812635,558.5237629459313,536.1015985940793,491.3331958163016
,25.0,625.0282536866719,564.2641120812635,558.5237629459313,536.1015985940793,491.3331958163016
,40.0,625.0282536866719,564.2641120812635,558.5237629459313,536.1015985940793,491.3331958163016
,50.0,625.0282536866719,564.2641120812635,558.5237629459313,536.1015985940793,491.3331958163016
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,20),N~(120,20)",5.0,625.2164134088941,580.7662513718572,558.256691186672,535.8090985940794,491.0392490570423
,15.0,625.2164134088941,564.0853775133622,558.256691186672,535.8090985940794,491.0392490570423
,25.0,625.2164134088941,564.0853775133622,558.256691186672,535.8090985940794,491.0392490570423
,40.0,625.2164134088941,564.0853775133622,558.256691186672,535.8090985940794,491.0392490570423
,50.0,625.2164134088941,564.0853775133622,558.256691186672,535.8090985940794,491.0392490570423
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,20),N~(120,10)",5.0,625.4921194274127,580.5776171125979,557.9447583163017,535.5301402607461,490.7384735940794
,15.0,625.4921194274127,563.9098605380536,557.9447583163017,535.5301402607461,490.7384735940794
,25.0,625.4921194274127,563.9098605380536,557.9447583163017,535.5301402607461,490.7384735940794
,40.0,625.4921194274127,563.9098605380536,557.9447583163017,535.5301402607461,490.7384735940794
,50.0,625.4921194274127,563.9098605380536,557.9447583163017,535.5301402607461,490.7384735940794
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,40),N~(300,60)",5.0,1019.3735982579368,938.8200698009382,908.7791370358044,867.2114251067346,740.961282101598
,15.0,990.82131695962,919.6791820010532,877.8738276560525,824.3769105926976,737.0091114017678
,25.0,990.82131695962,919.6791820010532,877.8738276560525,824.3769105926976,737.0091114017678
,40.0,990.82131695962,919.6791820010532,877.8738276560525,824.3769105926976,737.0091114017678
,50.0,990.82131695962,919.6791820010532,877.8738276560525,824.3769105926976,737.0091114017678
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,40),N~(300,50)",5.0,1019.8927302023812,939.2883105416792,908.8494611098786,866.8787977919199,741.1373469164128
,15.0,991.40912945962,919.8146218158676,878.032623952349,824.3954676914631,736.8876839326318
,25.0,991.40912945962,919.8146218158676,878.032623952349,824.3954676914631,736.8876839326318
,40.0,991.40912945962,919.8146218158676,878.032623952349,824.3954676914631,736.8876839326318
,50.0,991.40912945962,919.8146218158676,878.032623952349,824.3954676914631,736.8876839326318
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,40),N~(300,40)",5.0,1020.3901028875662,939.8285535972348,908.9239124905084,866.5435084400679,741.2987589534498
,15.0,992.0646502929536,898.6714459835102,866.3784817242201,824.4198581235618,736.7734786857185
,25.0,992.0646502929536,898.6714459835102,866.3784817242201,824.4198581235618,736.7734786857185
,40.0,992.0646502929536,898.6714459835102,866.3784817242201,824.4198581235618,736.7734786857185
,50.0,992.0646502929536,898.6714459835102,866.3784817242201,824.4198581235618,736.7734786857185
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,40),N~(300,30)",5.0,1020.8632510357144,961.0943894566744,908.7175351756936,866.1795616808088,741.4346154349314
,15.0,992.7922313114716,898.8588611069672,866.0288520945908,824.4426359013396,736.6656777597924
,25.0,992.7922313114716,898.8588611069672,866.0288520945908,824.4426359013396,736.6656777597924
,40.0,992.7922313114716,898.8588611069672,866.0288520945908,824.4426359013396,736.6656777597924
,50.0,992.7922313114716,898.8588611069672,866.0288520945908,824.4426359013396,736.6656777597924
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,40),N~(300,20)",5.0,1021.3228112208996,960.9578848270448,908.526968046064,865.7744227919197,741.5150552497463
,15.0,993.5938285336938,898.302211423228,864.4396629666544,824.4682223210925,729.0327459797364
,25.0,993.5938285336938,898.302211423228,864.4396629666544,824.4682223210925,729.0327459797364
,40.0,993.5938285336938,898.302211423228,864.4396629666544,824.4682223210925,729.0327459797364
,50.0,993.5938285336938,898.302211423228,864.4396629666544,824.4682223210925,729.0327459797364
,P-median,969.8333333333334,885.5,843.3333333333334,801.1666666666666,716.8333333333334
,,,,,,
"Normal_bimodal_N~(180,40),N~(120,30)",5.0,624.6191333163016,580.049827760746,557.7287629459313,535.4143532237091,490.8993532237091
,15.0,624.6191333163016,564.2096676368192,557.7287629459313,535.4143532237091,490.8993532237091
,25.0,624.6191333163016,564.2096676368192,557.7287629459313,535.4143532237091,490.8993532237091
,40.0,624.6191333163016,564.2096676368192,557.7287629459313,535.4143532237091,490.8993532237091
,50.0,624.6191333163016,564.2096676368192,557.7287629459313,535.4143532237091,490.8993532237091
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,40),N~(120,20)",5.0,625.0698624829685,580.1664828533387,557.719989797783,535.2980569274126,490.69952683482006
,15.0,625.0698624829685,564.3547293652142,557.719989797783,535.2980569274126,490.69952683482006
,25.0,625.0698624829685,564.3547293652142,557.719989797783,535.2980569274126,490.69952683482006
,40.0,625.0698624829685,564.3547293652142,557.719989797783,535.2980569274126,490.69952683482006
,50.0,625.0698624829685,564.3547293652142,557.719989797783,535.2980569274126,490.69952683482006
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
"Normal_bimodal_N~(180,40),N~(120,10)",5.0,628.0397235940793,581.8046078533386,558.9040870200052,536.0439944274128,490.8798509088941
,15.0,628.0397235940793,566.0054778220042,558.9040870200052,536.0439944274128,490.8798509088941
,25.0,628.0397235940793,566.0054778220042,558.9040870200052,536.0439944274128,490.8798509088941
,40.0,628.0397235940793,566.0054778220042,558.9040870200052,536.0439944274128,490.8798509088941
,50.0,628.0397235940793,566.0054778220042,558.9040870200052,536.0439944274128,490.8798509088941
,P-median,590.3333333333334,548.1666666666666,527.0833333333334,506.0,463.8333333333333
,,,,,,
